date,open,high,low,close,adjusted_close,volume,ret,log_ret,ret_lag1,ma_5,ma_21,mom_5,mom_21,rsi_14,vol_21,range,range_21,dow,month,is_month_end,is_quarter_end,dow_0,dow_1,dow_2,dow_3,dow_4,ret_x_vol21,y_next_ret,y_next_up
2023-03-20,646.2999877929688,648.3300170898438,639.0999755859375,646.3300170898438,634.9718627929688,935600,0.019946817245581228,0.019750485981532506,0.004963869305629753,616.486474609375,612.2145734514509,0.029985066899167023,0.03717208039204345,59.26769972612624,0.021762391404380722,0.014280694474728718,0.024607854722554296,0,3,0,0,1,0,0,0,0,0.00043409044416999005,-0.006498369424011163,0
2023-03-21,651.7100219726562,655.8300170898438,635.2000122070312,642.1300048828125,630.8455810546875,848500,-0.006498369424011163,-0.006519575747536699,0.019946817245581228,620.775732421875,611.756109328497,0.016221395436200936,0.031204382653643226,58.72718169069434,0.021760581229871328,0.0321274581875012,0.02536274648681875,1,3,0,0,0,1,0,0,0,-0.00014140829571290708,-0.002740868753515757,0
2023-03-22,643.0,661.4000244140625,639.5399780273438,640.3699951171875,629.1165161132812,955500,-0.002740868753515757,-0.0027446318118835578,-0.006498369424011163,627.3933471679687,612.2515287853423,0.002746552785570344,0.02754584763781276,55.46335748120188,0.020381496251747407,0.034136587525026636,0.025898728637601624,2,3,0,0,0,0,1,0,0,-5.5863006226312994e-05,0.03715033162922521,1
2023-03-23,657.739990234375,673.9400024414062,654.9400024414062,664.1599731445312,652.4884033203125,1171500,0.03715033162922521,0.03647688656046011,-0.002740868753515757,633.9952514648437,614.1204746791294,0.029169227707526835,0.06247622449199386,58.42985405042819,0.021700286645758283,0.02860756559905683,0.026118976349662974,3,3,0,0,0,0,0,1,0,0.0008061728453391673,-0.025039077225577744,0
2023-03-24,656.0599975585938,658.9500122070312,639.75,647.530029296875,636.1506958007812,842700,-0.025039077225577744,-0.025357887993203043,0.03715033162922521,636.7146118164062,614.5620989118304,-0.0008856652653473907,0.035128422216691435,58.34904145929727,0.02207374699050322,0.02965115336485586,0.026321970025384493,4,3,0,0,0,0,0,0,1,-0.0005527062555530744,-0.005374234854658044,0
2023-03-27,655.3699951171875,657.47998046875,643.0499877929688,644.0499877929688,632.7318725585938,800300,-0.005374234854658044,-0.0053887280045108454,-0.025039077225577744,636.2666137695312,615.7630004882812,-0.005555440336553308,0.027557472691370988,61.59411386350892,0.0209060373262721,0.022405081824828484,0.026468654556406807,0,3,0,0,1,0,0,0,0,-0.00011235395447163358,-0.006738609346348956,0
2023-03-28,644.0999755859375,644.6199951171875,632.3800048828125,639.7100219726562,628.4681396484375,793200,-0.006738609346348956,-0.006761416290109956,-0.005374234854658044,635.7911254882813,616.1199515206473,-0.011517911380439338,0.020041857267101282,57.01650120815407,0.020469587247052102,0.019133654021287454,0.02639211323830012,1,3,0,0,0,1,0,0,0,-0.00013793655193889068,0.03034188606931343,1
2023-03-29,649.5700073242188,665.1699829101562,648.469970703125,659.1199951171875,647.5370483398438,1101800,0.03034188606931343,0.029890675388193344,-0.006738609346348956,639.4752319335937,618.0562715076264,0.012606925184378781,0.047699179170700434,68.18974897362557,0.020699770185077706,0.025336831427883007,0.02643384321654146,2,3,0,0,0,0,1,0,0,0.0006280700686165987,0.026641570320683483,1
2023-03-30,675.2000122070312,680.6300048828125,673.510009765625,676.6799926757812,664.7884521484375,892500,0.026641570320683483,0.026292863525761767,0.03034188606931343,641.9352416992188,620.9441382998511,0.03560049201960891,0.07060911142286064,73.07808779381665,0.02122223338923163,0.01052195305647069,0.026070708939970454,3,3,0,0,0,0,0,1,0,0.0005653936232011714,0.005955529864686504,1
2023-03-31,675.0900268554688,683.1799926757812,673.6300048828125,680.7100219726562,668.7476196289062,681600,0.005955529864686504,0.005937865794603425,0.026641570320683483,648.4546264648437,623.5892043340774,0.03129439182922189,0.07241692925561938,73.1536224328187,0.021096005847343696,0.01402945084500661,0.025071035876899156,4,3,1,1,0,0,0,0,1,0.0001256378928494565,-0.00987198680339929,0
2023-04-03,674.7999877929688,675.739990234375,667.3900146484375,673.989990234375,662.145751953125,657200,-0.00987198680339929,-0.009921037953642298,0.005955529864686504,654.33740234375,625.3019060407366,0.011933216076914555,0.058921691356539796,67.30037459541613,0.02094567560607199,0.012388871803621087,0.024473086223862055,0,4,0,0,1,0,0,0,0,-0.00020677543317142513,-0.007878623187737799,0
2023-04-04,675.8800048828125,681.5999755859375,666.0599975585938,668.6799926757812,656.928955078125,877900,-0.007878623187737799,-0.007909823524585136,-0.00987198680339929,660.0295654296875,627.5338832310268,-0.004697684034114413,0.04684220666420402,71.10364834316964,0.020069704233563048,0.02323978315121883,0.024562899454022742,1,4,0,0,0,1,0,0,0,-0.0001581216371455893,-0.0071482963496471985,0
2023-04-05,663.6599731445312,664.780029296875,657.3099975585938,663.9000244140625,652.2330322265625,850300,-0.0071482963496471985,-0.00717396783139268,-0.007878623187737799,660.9687622070312,630.0970836821057,-0.013216554971976824,0.03513101253397455,63.04587122062975,0.019553040352392373,0.01125174192435686,0.02381344890413962,2,4,0,0,0,0,1,0,0,-0.00013977092697551078,-0.010212249721275657,0
2023-04-06,658.2999877929688,665.2000122070312,655.3200073242188,657.1199951171875,645.572265625,679600,-0.010212249721275657,-0.010264752496961904,-0.0071482963496471985,657.1255249023437,631.8617117745536,-0.017581510441343262,0.02169866221509298,58.913537038638964,0.01957413507077454,0.015035313118193198,0.023643769714092558,3,4,0,0,0,0,0,1,0,-0.00019989595542072933,0.006878568100613158,1
2023-04-10,649.9299926757812,661.989990234375,645.489990234375,661.6400146484375,650.0128784179688,688700,0.006878568100613158,0.006855018680242075,-0.010212249721275657,653.3785766601562,634.5236293247768,-0.005151222220036278,0.024410831019287205,56.207961886451365,0.018604249998487258,0.024938032214945883,0.023309191312014407,0,4,0,0,1,0,0,0,0,0.00012797060057542686,-0.0028265290341772387,0
2023-04-11,669.510009765625,672.739990234375,658.969970703125,659.77001953125,648.1755981445312,787400,-0.0028265290341772387,-0.0028305312106589042,0.006878568100613158,650.5845458984375,637.263195219494,-0.003702743585123902,0.01712385558572649,57.290467893286255,0.0185324411905695,0.020870938544666297,0.022883687087376252,1,4,0,0,0,1,0,0,0,-5.238248309932689e-05,-0.0077452216440205834,0
2023-04-12,669.010009765625,672.0,653.6900024414062,654.6599731445312,643.1553344726562,897300,-0.0077452216440205834,-0.007775371653077734,-0.0028265290341772387,647.8298217773438,639.596691313244,-0.007215609945005141,0.005563886129719364,55.74677722556073,0.018722534284279058,0.02796871400376787,0.022398265699870922,2,4,0,0,0,0,1,0,0,-0.00014501017776951558,0.016420944825682238,1
2023-04-13,662.3300170898438,670.8800048828125,659.8499755859375,665.4099731445312,653.716552734375,1118600,0.016420944825682238,0.01628757912451828,-0.0077452216440205834,648.1265258789062,641.707037062872,0.008624900590032514,0.01871495086990338,50.56164784272743,0.018290194308821176,0.016576290921445518,0.022483653735457243,3,4,0,0,0,0,0,1,0,0.0003003422715961598,0.0011872470471010477,1
2023-04-14,665.4099731445312,672.6400146484375,659.3699951171875,666.2000122070312,654.49267578125,645900,0.0011872470471010477,0.0011865428266597533,0.016420944825682238,649.9106079101563,644.4910481770834,0.0070503047885734915,0.015518644723547137,59.78000162720689,0.017353631664099367,0.019918972212696614,0.022452618806505224,4,4,0,0,0,0,0,0,1,2.0603047949681212e-05,-0.040768583431376126,0
2023-04-17,638.739990234375,642.0999755859375,632.280029296875,639.0399780273438,627.8099365234375,1536500,-0.040768583431376126,-0.041622922918807426,0.0011872470471010477,645.47001953125,644.8877650669643,-0.027360036056574,-0.026481861602310697,47.89726997894689,0.01812411956213801,0.015366716679253385,0.0207655022486142,0,4,0,0,1,0,0,0,0,-0.0007388946804892596,0.00671308039110885,1
2023-04-18,644.6900024414062,648.27001953125,636.760009765625,643.3300170898438,632.0244750976562,910300,0.00671308039110885,0.006690648004586741,-0.040768583431376126,642.239794921875,645.3387451171875,-0.01590577211968225,-0.020631443749923206,51.51996243592586,0.018148252226420792,0.01789129911533038,0.0207465287626734,1,4,0,0,0,1,0,0,0,0.00012183067615408295,-0.03066859203238137,0
2023-04-19,624.760009765625,627.9500122070312,616.8800048828125,623.5999755859375,612.6411743164062,2266100,-0.03066859203238137,-0.031148715277057093,0.00671308039110885,636.136962890625,644.275378999256,-0.0369351098031675,-0.049100440144068,35.12562725170615,0.01883684863243039,0.017751776391295267,0.020911818377747998,2,4,0,0,0,0,1,0,0,-0.0005776996258837285,0.01598772524628367,1
2023-04-20,625.3599853515625,639.8800048828125,625.3599853515625,633.5700073242188,622.4359130859375,1692900,0.01598772524628367,0.01586126763280049,-0.03066859203238137,629.8808349609375,643.8749186197916,-0.01181957199167949,-0.033296848368951415,30.72174010643961,0.01917660446498411,0.02291778234985108,0.020473262385478946,3,4,0,0,0,0,0,1,0,0.0003065902833428226,0.0014206721128380284,1
2023-04-21,635.510009765625,637.1400146484375,627.7999877929688,634.469970703125,623.3201904296875,982000,0.0014206721128380284,0.0014196639129799848,0.01598772524628367,623.646337890625,643.5989031110491,-0.0005229686139753831,-0.03150830833200269,28.726590283005976,0.01917339715843243,0.014720991200132061,0.019548710179531588,4,4,0,0,0,0,0,0,1,2.7239110651352848e-05,-0.011174662995601992,0
2023-04-24,640.8300170898438,641.3099975585938,626.9299926757812,627.3800048828125,616.3547973632812,1431400,-0.011174662995601992,-0.011237568613879034,0.0014206721128380284,621.3553100585938,641.8782552083334,-0.008047750802742781,-0.039763705403555116,28.62911564687859,0.017263036217931852,0.022920725510687134,0.019277908270561597,0,4,0,0,1,0,0,0,0,-0.00019290861201626004,-0.034460655332347656,0
2023-04-25,626.469970703125,626.469970703125,605.760009765625,605.760009765625,595.1148071289062,1404900,-0.034460655332347656,-0.035068427381806266,-0.011174662995601992,613.9733764648438,639.9241652715774,-0.03071561415988755,-0.0700229192370857,24.904363995169007,0.017983658147407253,0.03418839243863738,0.019493967274075003,1,4,0,0,0,1,0,0,0,-0.0006197286450325671,0.005513642007716424,1
2023-04-26,613.719970703125,615.1300048828125,606.1699829101562,609.0999755859375,598.3960571289062,844200,0.005513642007716424,0.005498497525620927,-0.034460655332347656,611.1243530273438,638.2891264415923,-0.02082766925484969,-0.06249999829244557,27.888995898485376,0.018068995758955448,0.01471026486914066,0.01912754741904225,2,4,0,0,0,0,1,0,0,9.962597405382666e-05,0.03306527938608683,1
2023-04-27,621.760009765625,631.2999877929688,612.77001953125,629.239990234375,618.1821899414062,1127000,0.03306527938608683,0.032530382125441015,0.005513642007716424,610.2736083984375,637.7993193126861,0.012959075133075926,-0.030757526352364062,39.845588152103815,0.019622686851014013,0.0294481732714045,0.019618715002381156,3,4,0,0,0,0,0,1,0,0.0006488296230344708,0.01210983445686864,1
2023-04-28,630.8599853515625,637.3400268554688,626.52001953125,636.8599853515625,625.6682739257812,823000,0.01210983445686864,0.012037097048098744,0.03306527938608683,610.7432250976562,636.7579491024926,0.02443751844441433,-0.017415840968051044,41.17394798660985,0.018559709893781706,0.016989617142056487,0.01922122860781799,4,4,0,0,0,0,0,0,1,0.00022475501438120352,-0.0026065879363950106,0
2023-05-01,635.0,639.2100219726562,634.030029296875,635.2000122070312,624.0374145507812,469300,-0.0026065879363950106,-0.002609991001608414,0.01210983445686864,612.2797485351563,634.8174235026041,0.01920309473529791,-0.016981274540865954,41.23566720887869,0.017406286719706253,0.008154900151502092,0.019108511802819486,0,5,0,0,1,0,0,0,0,-4.5371016981019e-05,-0.0018104054594239027,0
2023-05-02,632.8699951171875,637.52001953125,628.530029296875,634.0499877929688,622.9076538085938,738100,-0.0018104054594239027,-0.0018120462239865631,-0.0026065879363950106,617.8383178710938,632.6345679873511,0.008204955553691828,-0.015375249268629765,42.43452980412762,0.017291697359393406,0.014178677403129971,0.019115617829396785,1,5,0,0,0,1,0,0,0,-3.13049833021517e-05,0.0010881153988269165,1
2023-05-03,633.9400024414062,644.6500244140625,630.719970703125,634.739990234375,623.58544921875,582900,0.0010881153988269165,0.0010875238303578172,-0.0018104054594239027,622.8761962890625,630.7983630952381,0.001138673999605544,-0.011434579254605781,37.84379158421644,0.017246613131526346,0.021946078591635432,0.019570722914540328,2,5,0,0,0,0,1,0,0,1.8766305326024327e-05,0.0004883122191396971,1
2023-05-04,632.1300048828125,639.3400268554688,629.8499755859375,635.0499877929688,623.8899536132812,614000,0.0004883122191396971,0.0004881930335258744,0.0010881153988269165,624.0177490234375,629.2250773111979,-0.00020479451162458417,-0.008478879641470538,37.60635676152405,0.017217866370454048,0.014943786240375586,0.01917567544259541,3,5,0,0,0,0,0,1,0,8.407694536207178e-06,0.024045538692597956,1
2023-05-05,636.6799926757812,654.219970703125,633.9000244140625,650.3200073242188,638.8917236328125,801400,0.024045538692597956,0.023760997007983953,0.0004883122191396971,626.6624389648438,628.5897769019717,0.01951494761385364,0.016388982305143962,54.95694574125946,0.01810259892400015,0.031246072795253765,0.020127786436447644,4,5,0,0,0,0,0,0,1,0.00043528674286362777,0.0071809188006957125,1
2023-05-08,651.75,655.0,649.2100219726562,654.989990234375,643.4795532226562,518900,0.0071809188006957125,0.007155258771777362,0.024045538692597956,630.5508666992188,628.4901239304315,0.020503796293415588,0.02384990427293321,55.10686651508605,0.018049514013738666,0.008839796200964724,0.01983276182134153,0,5,0,0,1,0,0,0,0,0.00012961209452467672,-0.018229271645807676,0
2023-05-09,640.5,643.8699951171875,638.280029296875,643.0499877929688,631.7493896484375,746100,-0.018229271645807676,-0.018397472068077292,0.0071809188006957125,632.3192138671875,627.6204339890253,-0.0009011654339349251,0.006578746382059908,59.142638702393555,0.018399407527460145,0.008692894683814536,0.019059183843668608,1,5,0,0,0,1,0,0,0,-0.00033540779793998955,0.021911328271202457,1
2023-05-10,654.3800048828125,660.4000244140625,651.9000244140625,657.1400146484375,645.5918579101562,813600,0.021911328271202457,0.02167472507336221,-0.018229271645807676,636.7204956054687,627.4973987397693,0.013932898918624481,0.02883591104397687,60.66619622087711,0.019069350607227788,0.012934838558792381,0.018681274320531755,2,5,0,0,0,0,1,0,0,0.00041783480107362194,-0.01057625156028763,0
2023-05-11,650.780029296875,652.280029296875,645.1500244140625,650.1900024414062,638.763916015625,560600,-0.01057625156028763,-0.010632577606457083,0.021911328271202457,639.6952880859375,627.2882835751489,-0.0014559620614047475,0.018294032809081484,56.744459536974446,0.019136614511969876,0.010966032784324519,0.017871622833891595,3,5,0,0,0,0,0,1,0,-0.00020239364909084432,-0.004121634611525815,0
2023-05-12,649.3400268554688,651.0,642.0999755859375,647.510009765625,636.1311645507812,375300,-0.004121634611525815,-0.004130151959114592,-0.01057625156028763,639.1431762695313,626.4508841378348,-0.004712577448342858,0.015452576822952535,58.97625841482672,0.01876866889548323,0.013744998965010571,0.017736799407394692,4,5,0,0,0,0,0,0,1,-7.735759533189168e-05,0.012632727690709222,1
2023-05-15,646.8800048828125,655.7000122070312,644.8800048828125,655.6900024414062,644.167236328125,893400,0.012632727690709222,0.012553600484379146,-0.004121634611525815,639.280712890625,625.9591965448288,0.007643783613312527,0.029088221538721593,75.29639279906982,0.019003994748841815,0.016501711607514784,0.017574072711909843,0,5,0,0,1,0,0,0,0,0.00024007229069778664,-0.005551336000748863,0
2023-05-16,652.780029296875,657.8699951171875,651.5800170898438,652.0499877929688,640.5912475585938,709600,-0.005551336000748863,-0.005566801930719123,0.012632727690709222,641.0490844726562,626.5678304036459,-0.0007141994663936169,0.022381323257393726,71.69415807991484,0.01669406343310353,0.009646465984354669,0.01730167982167657,1,5,0,0,0,1,0,0,0,-9.267435533497279e-05,0.028295507566280964,1
2023-05-17,656.989990234375,671.4000244140625,652.77001953125,670.5,658.7171020507812,1162700,0.028295507566280964,0.0279025844466938,-0.005551336000748863,643.6741333007812,627.8389078776041,0.02337047268446102,0.04918171490448109,71.20252033018676,0.017691855987329943,0.027785242181674125,0.01777281996769294,2,5,0,0,0,0,1,0,0,0.0005006000449510476,0.03792689332634458,1
2023-05-18,675.27001953125,697.25,675.0700073242188,695.9299926757812,683.7001953125,1459000,0.03792689332634458,0.03722535194192478,0.028295507566280964,652.6613891601562,631.2226707821801,0.04755728876850607,0.08313631141494393,75.65812021167791,0.017667599407566303,0.03187101132184488,0.018445164488195304,3,5,0,0,0,0,0,1,0,0.0006700771580633558,-0.002773318154744464,0
2023-05-19,698.0,699.8699951171875,693.8400268554688,694.0,681.8040771484375,949700,-0.002773318154744464,-0.002777170926494321,0.03792689332634458,661.7959716796875,634.0497262137277,0.030233042092970175,0.07531641283070689,75.48107030031322,0.01757889575870897,0.008688715074522695,0.017767589856036808,4,5,0,0,0,0,0,0,1,-4.875187074798805e-05,0.006685896773678479,1
2023-05-22,690.8599853515625,699.5999755859375,688.8300170898438,698.6400146484375,686.362548828125,856000,0.006685896773678479,0.006663645291522968,-0.002773318154744464,670.2350341796875,637.0517432803199,0.024062476334404392,0.07740471016356198,77.16837128012472,0.017570415677573337,0.015415604990093932,0.01780066670317785,0,5,0,0,1,0,0,0,0,0.00011747398549087734,-0.024604894959380563,0
2023-05-23,690.8499755859375,693.3800048828125,678.8599853515625,681.4500122070312,669.4746704101562,958600,-0.024604894959380563,-0.024912654131100886,0.006685896773678479,676.01171875,639.5812610444568,-0.009670022217856289,0.046739032530256575,67.25276661910493,0.018403498504286048,0.021307534332890544,0.017723848075663726,1,5,0,0,0,1,0,0,0,-0.0004528161475830755,-0.021512994324837664,0
2023-05-24,668.0599975585938,670.8400268554688,661.1799926757812,666.7899780273438,655.072265625,1159300,-0.021512994324837664,-0.021747772075612737,-0.024604894959380563,675.2827514648437,642.4363781156994,-0.02992892354499288,0.01966869862874554,60.599824972208424,0.017226082457729202,0.014487371583277397,0.01678570422540849,2,5,0,0,0,0,1,0,0,-0.00037058461415231394,0.06252347963756377,1
2023-05-25,701.02001953125,710.989990234375,693.760009765625,708.47998046875,696.0296630859375,1929800,0.06252347963756377,0.06064672005468008,-0.021512994324837664,677.7486450195313,647.0855974469866,0.026973153248988524,0.07563769898766859,66.50961497763794,0.02135462539178013,0.024319643382654466,0.017243293678432952,3,5,0,0,0,0,0,1,0,0.0013351654858507673,0.03874488655047692,1
2023-05-26,716.6500244140625,742.3099975585938,715.6400146484375,735.9299926757812,722.9972534179688,2349100,0.03874488655047692,0.03801314448031601,0.06252347963756377,685.9872802734375,652.0767909458706,0.053951398529982875,0.10876090585776632,70.34489651230703,0.021728143973778855,0.03623983690783735,0.017566706232548808,4,5,0,0,0,0,0,0,1,0.0008418544732164905,-0.010422109094298193,0
2023-05-30,743.1300048828125,747.1300048828125,725.5499877929688,728.260009765625,715.4620971679688,1411100,-0.010422109094298193,-0.01047679959876291,0.03874488655047692,691.8071899414062,656.3526872907366,0.034192919024975676,0.09005738990910706,71.88805716001951,0.022053739214143008,0.02963229725711401,0.018168738618980114,1,5,0,0,0,1,0,0,0,-0.00022984647602700053,-0.007318976387484466,0
2023-05-31,727.0700073242188,730.0399780273438,713.280029296875,722.9299926757812,710.2256469726562,1347600,-0.007318976387484466,-0.0073458915029736005,-0.010422109094298193,699.9573852539063,660.4568888346354,0.014669838385982903,0.07535504433277551,67.69594445101731,0.02217610003287313,0.02318336339655122,0.018884379725887218,2,5,1,0,0,0,1,0,0,-0.00016230635250709193,0.005311723096366183,1
2023-06-01,724.2000122070312,732.719970703125,718.5499877929688,726.77001953125,713.9981689453125,992100,0.005311723096366183,0.005297665652766348,-0.007318976387484466,711.7425659179687,664.7945324125744,0.003169127624725654,0.07401329904771559,70.94870970395351,0.022098426508920452,0.01949720341972219,0.019137642869534465,3,6,0,0,0,0,0,1,0,0.00011738072248078348,-0.00291695795214042,0
2023-06-02,730.0,732.5499877929688,719.760009765625,724.6500244140625,711.9154663085938,813800,-0.00291695795214042,-0.0029212205652484613,0.005311723096366183,714.9197265625,669.0007237025669,-0.004202234380007219,0.06414752792570444,71.1667063299132,0.022166899504286436,0.017649869035311867,0.01893306146209049,4,6,0,0,0,0,0,0,1,-6.465991378332585e-05,-0.003380994704828666,0
2023-06-05,724.6400146484375,726.6300048828125,718.4000244140625,722.2000122070312,709.5084838867188,663700,-0.003380994704828666,-0.003386723183039564,-0.00291695795214042,712.22197265625,673.0777965727307,-0.0038098919630509265,0.05412552233856305,68.8424277817614,0.02223584807163941,0.011395708016674378,0.01876410535619995,0,6,0,0,1,0,0,0,0,-7.517928458758754e-05,-0.007712532066730615,0
2023-06-06,707.75,717.6400146484375,702.9500122070312,716.6300048828125,704.036376953125,845400,-0.007712532066730615,-0.007742427454128453,-0.003380994704828666,709.9368286132812,676.1799229213169,-0.008311234778003551,0.04119680736964093,68.09773439907516,0.022053080170518845,0.02049872645760687,0.01825232695916915,1,6,0,0,0,1,0,0,0,-0.00017008508798530765,-0.008958527020358709,0
2023-06-07,713.3599853515625,720.1500244140625,705.5700073242188,710.2100219726562,697.729248046875,921200,-0.008958527020358709,-0.008998895901542348,-0.007712532066730615,707.437548828125,678.7632417224702,-0.013723191251767575,0.027942005634064015,61.932801065779714,0.022248570021088643,0.02052916269661581,0.018808963458962057,2,6,0,0,0,0,1,0,0,-0.00019931441569826533,0.013854933291904237,1
2023-06-08,711.0999755859375,720.4199829101562,708.3699951171875,720.0499877929688,707.396240234375,762400,0.013854933291904237,0.013759831119697807,-0.008958527020358709,706.1171630859375,682.365472702753,0.0018114233944515057,0.0366823477050775,57.99732046629819,0.02173473154809101,0.016734932292552726,0.019191917630806733,3,6,0,0,0,0,0,1,0,0.00030113325571624747,-0.005818991922332928,0
2023-06-09,720.5599975585938,725.6099853515625,712.6099853515625,715.8599853515625,703.2799072265625,864500,-0.005818991922332928,-0.00583598822212128,0.013854933291904237,704.3900512695312,685.1125226702009,-0.0015760359490709641,0.026517373358692753,57.140990005130575,0.021536992730205207,0.018159975785789498,0.019440733689235167,4,6,0,0,0,0,0,0,1,-0.0001253235867284071,0.019989953602235877,1
2023-06-12,721.989990234375,730.77001953125,720.0,730.1699829101562,717.3384399414062,1058900,0.019989953602235877,0.019792777838101294,-0.005818991922332928,705.9560424804688,688.8541666666666,0.016123379893376866,0.0413502228092395,59.68782654077615,0.021514185733962715,0.014750016822555683,0.01962092340534141,0,6,0,0,1,0,0,0,0,0.00043006757461179967,0.009723835184809682,1
2023-06-13,737.219970703125,739.4000244140625,723.7999877929688,737.27001953125,724.313720703125,876100,0.009723835184809682,0.00967686295414083,0.019989953602235877,710.0115112304687,693.0533360072544,0.020143630415047964,0.04510530874285168,68.28485431874655,0.021408241032854894,0.021159190266562204,0.01997398013398673,1,6,0,0,0,1,0,0,0,0.00020817020740016077,0.003987560288244207,1
2023-06-14,735.4099731445312,741.719970703125,728.1599731445312,740.2100219726562,727.2019653320312,821400,0.003987560288244207,0.003979631041628018,0.009723835184809682,715.9060546875,697.0073707217261,0.015778481786219878,0.04332033760136533,76.05024474739855,0.021365780643697648,0.018319121811477802,0.020060523477032584,2,6,0,0,0,0,1,0,0,8.51973384221455e-05,-0.0020533842987821016,0
2023-06-15,723.27001953125,744.4400024414062,722.3200073242188,738.6900024414062,725.708740234375,820400,-0.0020533842987821016,-0.0020554953827280897,0.003987560288244207,719.5685546875,701.0605846586682,0.008533148797117196,0.035158381622192536,64.9925755822988,0.021284675594729775,0.02994489575340108,0.0210271153707967,3,6,0,0,0,0,0,1,0,-4.370561867088871e-05,-0.022756579219600503,0
2023-06-16,731.4000244140625,733.1599731445312,720.0,721.8800048828125,709.194091796875,1337400,-0.022756579219600503,-0.023019506713009896,-0.0020533842987821016,720.7513916015625,703.4642508370536,-0.0160350710929692,0.008145177175675311,42.2039209467635,0.02154512908361122,0.018230139435248097,0.020572110478109747,4,6,0,0,0,0,0,0,1,-0.0004902934367877175,-0.002036329474167209,0
2023-06-20,720.6199951171875,724.739990234375,710.5800170898438,720.4099731445312,707.7499389648438,799300,-0.002036329474167209,-0.002038405611976657,-0.022756579219600503,718.83369140625,704.6094767252604,-0.015419077561213301,0.0044570252648019615,45.32229642682619,0.020090225625553515,0.019655437420895372,0.01999041648282644,1,6,0,0,0,1,0,0,0,-4.0910318583983975e-05,-0.018198007463925414,0
2023-06-21,718.6199951171875,719.5499877929688,704.8599853515625,707.2999877929688,694.8703002929688,820300,-0.018198007463925414,-0.018365627887770408,-0.002036329474167209,712.9450073242188,705.231677827381,-0.025352175617425088,-0.014692161257322867,41.476685236806546,0.020544012399963885,0.020769125823463335,0.020565674137537897,2,6,0,0,0,0,1,0,0,-0.00037386009099351904,0.014293939570943826,1
2023-06-22,701.97998046875,717.75,700.3499755859375,717.4099731445312,704.802734375,699800,0.014293939570943826,0.014192744395217005,-0.018198007463925414,708.4651611328125,706.1097819010416,-0.005169522735537724,-0.001851054268817376,45.222575264623245,0.02071379727796173,0.024253948321620346,0.020986547629515344,3,6,0,0,0,0,0,1,0,0.00029608176657596564,-0.027209034553662192,0
2023-06-23,698.0999755859375,701.6300048828125,695.9199829101562,697.8900146484375,685.625732421875,916900,-0.027209034553662192,-0.027586054977898122,0.014293939570943826,700.4485595703125,706.8788800920759,-0.021161906818011667,-0.030066180032755407,38.401523445977936,0.020884754507648137,0.008181836468218674,0.020361514397864305,4,6,0,0,0,0,0,0,1,-0.0005682540070433504,0.003367312093373931,1
2023-06-26,703.0800170898438,714.1199951171875,700.22998046875,700.239990234375,687.9344482421875,714000,0.003367312093373931,0.003361655393033125,-0.027209034553662192,696.196630859375,708.4437459309896,-0.01186759925423475,-0.02894979002440079,40.47373025382796,0.020218610933088244,0.019836077405102813,0.020616214675094086,0,6,0,0,1,0,0,0,0,6.808237310621041e-05,0.03547358833436043,1
2023-06-27,706.9000244140625,726.6599731445312,704.52001953125,725.0800170898438,712.3379516601562,1115800,0.03547358833436043,0.034858895332520845,0.003367312093373931,697.1142333984375,709.2203311011905,0.02183819743215265,0.004395842056762689,53.140590328368134,0.01677314599408404,0.03053449700922859,0.02091216008588333,1,6,0,0,0,1,0,0,0,0.0005950036760662639,-0.0012274927180275785,0
2023-06-28,719.4299926757812,730.0,717.3200073242188,724.1900024414062,711.4635620117188,866400,-0.0012274927180275785,-0.0012282467042856737,0.03547358833436043,700.4328857421875,708.6711077008929,0.01574837003525742,0.003940409423329294,55.418598099109275,0.014404636233198669,0.017509207021685142,0.020020225329399892,2,6,0,0,0,0,1,0,0,-1.7681586082087574e-05,-0.0011601134085278408,0
2023-06-29,727.6199951171875,729.3800048828125,721.5900268554688,723.3499755859375,710.63818359375,768100,-0.0011601134085278408,-0.0011607868609928573,-0.0012274927180275785,701.5999755859375,708.4413975306919,0.012882280961119319,0.0031008719573912824,51.374969324899276,0.01423177253781053,0.010769307099282902,0.019121987702836504,3,6,0,0,0,0,0,1,0,-1.6510470148232296e-05,0.0019355676531396249,1
2023-06-30,722.530029296875,727.4500122070312,715.6599731445312,724.75,712.013671875,963600,0.0019355676531396249,0.001933696855717315,-0.0011601134085278408,706.8775634765625,708.5265415736607,0.007265909492412126,0.004921665028376099,53.79232153874532,0.014144168106639148,0.016267732407726804,0.018792671941463914,4,6,1,1,0,0,0,0,1,2.7376994267779867e-05,0.012597517219812948,1
2023-07-03,733.989990234375,737.1699829101562,726.1500244140625,733.8800048828125,720.9832763671875,531900,0.012597517219812948,0.01251882866424836,0.0019355676531396249,713.4873291015625,708.8591657366071,0.010506069217885106,0.017103694522989876,51.65581496974077,0.014363105620165082,0.015016022268999467,0.01857928236285807,0,7,0,0,1,0,0,0,0,0.00018093947038002174,-0.02481327126396493,0
2023-07-05,721.2000122070312,722.6099853515625,714.4400024414062,715.6699829101562,703.0933227539062,954800,-0.02481327126396493,-0.025126309668919156,0.012597517219812948,711.6384033203125,708.4390636625744,-0.012007615843295127,-0.007545802007347113,41.22952841892621,0.015386572671393425,0.011415852425351607,0.018282424429050436,2,7,0,0,0,0,1,0,0,-0.0003817912015179946,-0.022859797242601454,0
